"성씨, 본관별",행정구역별(시도),2015 년
진(秦),대전광역시,333
진(秦),울산광역시,381
진(秦),세종특별자치시,57
진(秦),경기도,4409
진(秦),강원도,1034
진(秦),충청북도,524
진(秦),충청남도,353
진(秦),전라북도,122
진(秦),전라남도,184
진(秦),경상북도,1174
진(秦),경상남도,540
진(秦),제주특별자치도,3393
남원,전국,2011
남원,서울특별시,648
남원,부산광역시,90
남원,대구광역시,25
남원,인천광역시,144
남원,광주광역시,12
남원,대전광역시,38
남원,울산광역시,16
남원,세종특별자치시,10
남원,경기도,730
남원,강원도,54
남원,충청북도,27
남원,충청남도,50
남원,전라북도,20
남원,전라남도,48
남원,경상북도,32
남원,경상남도,46
남원,제주특별자치도,21
진주,전국,1984
진주,서울특별시,235
진주,부산광역시,69
진주,대구광역시,10
진주,인천광역시,73
진주,광주광역시,8
진주,대전광역시,11
진주,울산광역시,20
진주,경기도,194
진주,강원도,12
진주,충청북도,9
진주,충청남도,25
진주,전라북도,19
진주,전라남도,15
진주,경상북도,19
진주,경상남도,29
진주,제주특별자치도,1236
풍기,전국,12974
풍기,서울특별시,2033
풍기,부산광역시,747
풍기,대구광역시,934
풍기,인천광역시,688
풍기,광주광역시,60
풍기,대전광역시,234
풍기,울산광역시,316
풍기,세종특별자치시,30
풍기,경기도,2617
풍기,강원도,881
풍기,충청북도,435
풍기,충청남도,226
풍기,전라북도,61
풍기,전라남도,99
풍기,경상북도,1069
풍기,경상남도,431
풍기,제주특별자치도,2113
기타,전국,2332
기타,서울특별시,749
기타,부산광역시,59
기타,대구광역시,33
기타,인천광역시,171
기타,광주광역시,9
기타,대전광역시,50
기타,울산광역시,29
기타,세종특별자치시,17
기타,경기도,868
기타,강원도,87
기타,충청북도,53
기타,충청남도,52
기타,전라북도,22
기타,전라남도,22
기타,경상북도,54
기타,경상남도,34
기타,제주특별자치도,23
진(陣),전국,1740
진(陣),서울특별시,285
진(陣),부산광역시,192
진(陣),대구광역시,73
진(陣),인천광역시,89
진(陣),광주광역시,42
진(陣),대전광역시,53
진(陣),울산광역시,48
진(陣),세종특별자치시,5
진(陣),경기도,386
진(陣),강원도,56
진(陣),충청북도,56
진(陣),충청남도,67
진(陣),전라북도,71
진(陣),전라남도,61
진(陣),경상북도,76
진(陣),경상남도,169
진(陣),제주특별자치도,11
여양,전국,1203
여양,서울특별시,193
여양,부산광역시,147
여양,대구광역시,47
여양,인천광역시,60
여양,광주광역시,30
여양,대전광역시,36
여양,울산광역시,27
여양,경기도,255
여양,강원도,38
여양,충청북도,40
여양,충청남도,43
여양,전라북도,51
여양,전라남도,40
여양,경상북도,43
여양,경상남도,142
여양,제주특별자치도,8
기타,전국,537
기타,서울특별시,92
기타,부산광역시,45
기타,대구광역시,26
기타,인천광역시,29
기타,광주광역시,12
기타,대전광역시,17
기타,울산광역시,21
기타,세종특별자치시,5
기타,경기도,131
기타,강원도,18
기타,충청북도,16
기타,충청남도,24
기타,전라북도,20
기타,전라남도,21
기타,경상북도,33
기타,경상남도,27
기타,제주특별자치도,0
진(陳),전국,157599
진(陳),서울특별시,28248
진(陳),부산광역시,13766
진(陳),대구광역시,7155
진(陳),인천광역시,6984
진(陳),광주광역시,4897
진(陳),대전광역시,4550
진(陳),울산광역시,3705
진(陳),세종특별자치시,770
진(陳),경기도,34288
진(陳),강원도,4880
진(陳),충청북도,4081
진(陳),충청남도,5108
진(陳),전라북도,8040
진(陳),전라남도,5670
진(陳),경상북도,7061
진(陳),경상남도,17742
진(陳),제주특별자치도,654
강릉,전국,1937
강릉,서울특별시,438
강릉,부산광역시,114
강릉,대구광역시,41
강릉,인천광역시,108
강릉,광주광역시,15
강릉,대전광역시,75
강릉,울산광역시,76
강릉,경기도,581
강릉,강원도,188
강릉,충청북도,72
강릉,충청남도,48
강릉,전라북도,19
강릉,전라남도,21
강릉,경상북도,62
강릉,경상남도,61
강릉,제주특별자치도,14
경주,전국,5149
경주,서울특별시,759
경주,부산광역시,434
경주,대구광역시,375
경주,인천광역시,143
경주,광주광역시,13
경주,대전광역시,98
경주,울산광역시,259
경주,세종특별자치시,5
경주,경기도,863
경주,강원도,160
경주,충청북도,301
경주,충청남도,83
경주,전라북도,30
경주,전라남도,46
경주,경상북도,1418
경주,경상남도,142
경주,제주특별자치도,20
광동,전국,2397
광동,서울특별시,517
광동,부산광역시,57
광동,대구광역시,13
광동,인천광역시,97
광동,광주광역시,356
광동,대전광역시,36
광동,울산광역시,39
광동,경기도,530
광동,강원도,22
광동,충청북도,26
광동,충청남도,36
광동,전라북도,25
광동,전라남도,525
광동,경상북도,20
광동,경상남도,50
광동,제주특별자치도,46
나주,전국,4167
나주,서울특별시,897
나주,부산광역시,111
나주,대구광역시,86
나주,인천광역시,207
나주,광주광역시,276
나주,대전광역시,417
나주,울산광역시,53
나주,세종특별자치시,27
나주,경기도,951
나주,강원도,54
나주,충청북도,127
나주,충청남도,187
나주,전라북도,413
나주,전라남도,154
나주,경상북도,81
나주,경상남도,108
나주,제주특별자치도,18
삼척,전국,10252
삼척,서울특별시,2271
삼척,부산광역시,197
삼척,대구광역시,87
삼척,인천광역시,463
삼척,광주광역시,122
삼척,대전광역시,646
삼척,울산광역시,73
삼척,세종특별자치시,80
삼척,경기도,2342
삼척,강원도,125
삼척,충청북도,142
삼척,충청남도,609
삼척,전라북도,2700
삼척,전라남도,159
삼척,경상북도,85
삼척,경상남도,135
삼척,제주특별자치도,16
신광,전국,1071
신광,서울특별시,95
신광,부산광역시,98
신광,대구광역시,125
신광,인천광역시,32
신광,대전광역시,19
신광,울산광역시,150
신광,경기도,125
신광,강원도,28
신광,충청북도,26
신광,충청남도,21
신광,경상북도,283
신광,경상남도,60
양산,전국,1042
양산,서울특별시,308
양산,부산광역시,6
양산,인천광역시,131
양산,광주광역시,18
양산,대전광역시,10
양산,울산광역시,13
양산,경기도,333
양산,강원도,36
양산,충청북도,25
양산,충청남도,17
양산,전라북도,84
양산,전라남도,9
양산,경상북도,13
양산,경상남도,30
여양,전국,110403
여양,서울특별시,18853
여양,부산광역시,11023
여양,대구광역시,5191
여양,인천광역시,4628
여양,광주광역시,3764
여양,대전광역시,2766
여양,울산광역시,2546
여양,세종특별자치시,592
여양,경기도,23467
여양,강원도,3650
여양,충청북도,2761
여양,충청남도,3257
여양,전라북도,4033
여양,전라남도,4244
여양,경상북도,3912
여양,경상남도,15286
여양,제주특별자치도,430
여주,전국,1626
여주,서울특별시,332
여주,부산광역시,180
여주,대구광역시,111
여주,인천광역시,90
여주,광주광역시,19
여주,대전광역시,29
여주,울산광역시,40
여주,경기도,340
여주,강원도,33
여주,충청북도,52
여주,충청남도,42
여주,전라북도,40
여주,전라남도,40
여주,경상북도,59
여주,경상남도,214
영양,전국,2769
영양,서울특별시,484
영양,부산광역시,220
영양,대구광역시,127
영양,인천광역시,163
영양,광주광역시,32
영양,대전광역시,57
영양,울산광역시,43
영양,세종특별자치시,6
영양,경기도,765
영양,강원도,169
영양,충청북도,132
영양,충청남도,120
영양,전라북도,45
영양,전라남도,55
영양,경상북도,136
영양,경상남도,202
영양,제주특별자치도,13
예양,전국,1075
예양,서울특별시,209
예양,부산광역시,49
예양,대구광역시,13
예양,인천광역시,98
예양,광주광역시,35
예양,대전광역시,13
예양,울산광역시,5
예양,세종특별자치시,5
예양,경기도,331
예양,강원도,29
예양,충청북도,44
예양,충청남도,36
예양,전라북도,96
예양,전라남도,62
예양,경상북도,25
예양,경상남도,21
진산,전국,1096
진산,서울특별시,112
진산,부산광역시,125
진산,대구광역시,279
진산,인천광역시,16
진산,대전광역시,15
진산,울산광역시,53
진산,경기도,125
진산,강원도,8
진산,충청북도,5
진산,충청남도,11
진산,경상북도,252
진산,경상남도,89
홍주,전국,2310
홍주,서울특별시,322
홍주,부산광역시,378
홍주,대구광역시,304
홍주,인천광역시,85
홍주,광주광역시,5
홍주,대전광역시,45
홍주,울산광역시,78
홍주,세종특별자치시,9
홍주,경기도,299
홍주,강원도,24
홍주,충청북도,19
홍주,충청남도,37
홍주,전라북도,5
홍주,전라남도,17
홍주,경상북도,171
홍주,경상남도,501
홍주,제주특별자치도,11
기타,전국,12305
기타,서울특별시,2651
기타,부산광역시,774
기타,대구광역시,403
기타,인천광역시,723
기타,광주광역시,242
기타,대전광역시,324
기타,울산광역시,277
기타,세종특별자치시,46
기타,경기도,3236
기타,강원도,354
기타,충청북도,349
기타,충청남도,604
기타,전라북도,550
기타,전라남도,338
기타,경상북도,544
기타,경상남도,843
기타,제주특별자치도,86
차(車),전국,194782
차(車),서울특별시,36431
차(車),부산광역시,14992
차(車),대구광역시,9601
차(車),인천광역시,12888
차(車),광주광역시,5527
차(車),대전광역시,5574
차(車),울산광역시,6409
차(車),세종특별자치시,614
차(車),경기도,47327
차(車),강원도,4852
차(車),충청북도,4679
차(車),충청남도,7694
차(車),전라북도,5535
차(車),전라남도,7318
차(車),경상북도,7605
차(車),경상남도,16457
차(車),제주특별자치도,1279
수원,전국,1670
수원,서울특별시,372
수원,부산광역시,47
수원,대구광역시,13
수원,인천광역시,217
수원,광주광역시,6
수원,대전광역시,38
수원,울산광역시,12
수원,세종특별자치시,11
수원,경기도,662
수원,강원도,41
수원,충청북도,107
수원,충청남도,23
수원,전라북도,23
수원,전라남도,8
수원,경상북도,27
수원,경상남도,58
수원,제주특별자치도,5
연안,전국,184731
연안,서울특별시,34418
연안,부산광역시,14376
연안,대구광역시,9279
연안,인천광역시,11871
연안,광주광역시,5351
연안,대전광역시,5331
연안,울산광역시,6243
연안,세종특별자치시,585
연안,경기도,44482
연안,강원도,4520
연안,충청북도,4334
연안,충청남도,7312
연안,전라북도,5316
연안,전라남도,7079
연안,경상북도,7188
연안,경상남도,15862
연안,제주특별자치도,1184
정안,전국,1002
정안,서울특별시,176
정안,부산광역시,73
정안,대구광역시,44
정안,인천광역시,54
정안,광주광역시,46
정안,대전광역시,16
정안,울산광역시,29
정안,경기도,251
정안,강원도,17
정안,충청북도,19
정안,충청남도,53
정안,전라북도,24
정안,전라남도,62
정안,경상북도,46
정안,경상남도,80
정안,제주특별자치도,8
기타,전국,7379
기타,서울특별시,1465
기타,부산광역시,496
기타,대구광역시,265
기타,인천광역시,746
기타,광주광역시,124
기타,대전광역시,189
기타,울산광역시,125
기타,세종특별자치시,18
기타,경기도,1932
기타,강원도,274
기타,충청북도,219
기타,충청남도,306
기타,전라북도,172
기타,전라남도,169
기타,경상북도,344
기타,경상남도,457
기타,제주특별자치도,82
채(蔡),전국,131557
채(蔡),서울특별시,27652
채(蔡),부산광역시,5732
채(蔡),대구광역시,8383
채(蔡),인천광역시,7899
채(蔡),광주광역시,5068
채(蔡),대전광역시,3447
채(蔡),울산광역시,1773
채(蔡),세종특별자치시,586
채(蔡),경기도,32037
채(蔡),강원도,3261
채(蔡),충청북도,4007
채(蔡),충청남도,4949
채(蔡),전라북도,8341
채(蔡),전라남도,5446
채(蔡),경상북도,6960
채(蔡),경상남도,4657
채(蔡),제주특별자치도,1359
인천,전국,43387
인천,서울특별시,8157
인천,부산광역시,2582
인천,대구광역시,6939
인천,인천광역시,2235
인천,광주광역시,138
인천,대전광역시,1335
인천,울산광역시,919
인천,세종특별자치시,306
인천,경기도,9015
인천,강원도,872
